Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
0.6641694168,-0.3061134338,0.1115180969,9.753417664
0.6741676668,-0.3109034729,0.1080752563,9.756860504
0.6841616668,-0.3104544067,0.1058299255,9.762398987
0.6941566668,-0.3110531616,0.1106199646,9.77138031
0.7041516667,-0.3132984924,0.1083746338,9.752220154
0.7141456667,-0.31943573,0.1092727661,9.760453033
0.7241406667,-0.3162922668,0.106129303,9.75970459
0.7341356666,-0.3128494263,0.1124162292,9.751920776
0.7441296666,-0.3146456909,0.1079255676,9.754914551
0.7541246668,-0.3065625,0.1059796143,9.757159882
0.7641196668,-0.3125500488,0.1130149841,9.756411438
0.7741136667,-0.3119512939,0.1179547119,9.764045563
0.7841086667,-0.3233276367,0.1083746338,9.7609021
0.7941036667,-0.3159928894,0.1119671631,9.76673996
0.8040976666,-0.309256897,0.1076261902,9.761201477
0.8140926666,-0.3109034729,0.1107696533,9.755662994
0.8240876668,-0.3215313721,0.1116677856,9.760453033
0.8340826668,-0.3168910217,0.1116677856,9.755213928
0.8440766667,-0.3083587646,0.1029858398,9.762698364
0.8540716667,-0.3050656128,0.1052311707,9.755213928
0.8640666667,-0.3073109436,0.1026864624,9.756860504
0.8740606667,-0.3135978699,0.1137634277,9.765093384
0.8840556666,-0.3100053406,0.1038839722,9.756112061
0.8940506666,-0.3121009827,0.1004411316,9.748178558
0.9040446668,-0.3043171692,0.1091230774,9.766440582
0.9140396668,-0.3013233948,0.109871521,9.765841827
0.9240346667,-0.3118016052,0.112565918,9.75730957
0.9340286667,-0.3189866638,0.1101708984,9.764644318
0.9440236667,-0.3201841736,0.103434906,9.754166107
0.9540186666,-0.3171903992,0.1077758789,9.771829376
0.9640126666,-0.3122506714,0.110919342,9.761051788
0.9740076668,-0.3152444458,0.1106199646,9.762548676
0.9840026668,-0.3052153015,0.1104702759,9.7609021
0.9939976668,-0.3146456909,0.1022373962,9.760752411
1.003991667,-0.309256897,0.1052311707,9.761800232
1.013986667,-0.3085084534,0.1026864624,9.760153656
1.023981667,-0.3095562744,0.09565109253,9.761351166
1.033975667,-0.3201841736,0.1058299255,9.755363617
1.043970667,-0.3218307495,0.1166075134,9.754465485
1.053965667,-0.3110531616,0.1088237,9.762398987
1.063959667,-0.3112028503,0.1037342834,9.760602722
1.073954667,-0.3124003601,0.1056802368,9.754615173
1.083949667,-0.3134481812,0.113613739,9.762249298
1.093943667,-0.3161425781,0.1089733887,9.765692139
1.103938667,-0.3141966248,0.1040336609,9.763895874
1.113933667,-0.3047662354,0.0975970459,9.758207703
1.123928667,-0.3100053406,0.1064286804,9.753567352
1.133922667,-0.3141966248,0.1068777466,9.762698364
1.143917667,-0.3124003601,0.1050814819,9.740245056
1.153912667,-0.3126997375,0.1169068909,9.761051788
1.163906667,-0.3041674805,0.1077758789,9.770033112
1.173901667,-0.3113525391,0.1133143616,9.759554901
1.183896667,-0.3191363525,0.109871521,9.770631866
1.193890667,-0.3164419556,0.1128652954,9.757758636
1.203885667,-0.3183879089,0.1094224548,9.760453033
1.213880667,-0.3131488037,0.1056802368,9.767488403
1.223874667,-0.3125500488,0.1052311707,9.759554901
1.233869667,-0.3059637451,0.1040336609,9.768985291
1.243864667,-0.3098556519,0.1035845947,9.75386673
1.253859667,-0.3135978699,0.1115180969,9.76314743
1.263853667,-0.3137475586,0.09295669556,9.75730957
1.273848667,-0.3150947571,0.1044827271,9.765093384
1.283843667,-0.3079096985,0.109871521,9.763895874
1.293837667,-0.3126997375,0.1127156067,9.758806458
