Time (s),X (µT),Y (µT),Z (µT)
2.55317125,6.177566528,12.93963814,-31.0006237
2.56316525,6.192652702,12.91398621,-30.9746151
2.57316025,6.14831543,12.93082047,-30.91352654
2.58315525,6.143446922,12.89946938,-30.94686699
2.59315025,6.158238411,12.88678169,-30.9465847
2.60314425,6.139339447,12.86274529,-30.95216942
2.61313925,6.07116127,12.8639183,-30.93298912
2.62313425,6.07490921,12.86234093,-30.93181801
2.63312825,6.081707001,12.84613991,-30.96947289
2.64312325,6.134565353,12.78055191,-30.97867393
2.65311825,6.160579681,12.74783707,-30.86593056
2.66311225,6.154611588,12.72074318,-30.89618492
2.67310175,6.214664459,12.68342781,-30.91094017
2.68309675,6.226145744,12.6532135,-30.745821
2.69309175,6.256681442,12.68143463,-30.77485847
2.70308575,6.291296959,12.69505501,-30.8376255
2.71308075,6.287984848,12.66357422,-30.85706139
2.72307575,6.289422035,12.67677498,-30.81978035
2.73306975,6.258239746,12.76392937,-30.79325294
2.74306475,6.228744507,12.70946312,-30.81020927
2.75305975,6.230294228,12.75222969,-30.90188408
2.76305375,6.256235123,12.73363113,-30.86908531
2.77304875,6.217061996,12.73020363,-30.87987709
2.78304375,6.260416031,12.62852859,-30.87187004
2.79303775,6.275320053,12.63560295,-30.89286232
2.80303275,6.270982742,12.63158989,-30.86631966
2.81302775,6.225668907,12.60921669,-30.96056938
2.82302275,6.230859756,12.65397835,-31.01376534
2.83301675,6.206139565,12.69747925,-31.00243568
2.84301175,6.18596077,12.64528084,-30.96537971
2.85300675,6.207452774,12.60619164,-30.88122749
2.86300075,6.208111763,12.57543945,-30.80112648
2.87299575,6.131876945,12.58011436,-30.78435326
2.88299075,6.194746017,12.5686512,-30.87967873
2.89298475,6.184889793,12.62046051,-30.88842964
2.90297975,6.192892075,12.62417984,-30.86015892
2.91297475,6.170684814,12.62243271,-30.88555717
2.92296975,6.12869072,12.55267334,-30.89971733
2.93296375,6.131104469,12.49643707,-30.83093834
2.94295875,6.192735672,12.5004406,-30.87880135
2.95295375,6.25504303,12.45438004,-30.89119148
2.96294775,6.241195679,12.49567604,-30.86908531
2.97294275,6.270133972,12.49982071,-30.87153816
2.98293775,6.252171516,12.57423592,-30.94039726
2.99293175,6.223567963,12.5956974,-30.92030525
3.00292675,6.204249382,12.50166321,-30.77083397
3.01292175,6.210398674,12.46756363,-30.71495247
3.02291675,6.244700432,12.49189568,-30.8269062
3.03291075,6.222456932,12.4734745,-30.87469673
3.04290575,6.19085598,12.48271561,-30.76875877
3.05290075,6.26794529,12.38133812,-30.55766106
3.06289475,6.289875031,12.34617615,-30.55656242
3.07288975,6.275419235,12.37454987,-30.68464088
3.08288475,6.255771637,12.47595596,-30.71440315
3.09287875,6.219713211,12.52329826,-30.78032494
3.10287375,6.213249207,12.5415535,-30.90081215
3.11286875,6.209499359,12.52036476,-30.93874931
3.12286375,6.198913574,12.58830261,-31.01545906
3.13285775,6.177038193,12.61382675,-30.98769951
3.14285275,6.167624474,12.67494011,-31.08202553
3.15284775,6.185052872,12.70101166,-31.06413841
3.16284175,6.185052872,12.70101166,-31.06413841
3.17283675,6.158519745,12.62630081,-31.07498741
3.18283175,6.189665794,12.61865997,-31.01796913
3.19282575,6.221158981,12.63415718,-31.0989399
3.20282075,6.224041939,12.64812088,-31.154459
3.21281575,6.174715042,12.662323,-31.04931068
3.22281075,6.170565605,12.59673119,-31.07930183
3.23280475,6.168893814,12.55218124,-31.12307549
3.24279975,6.18418026,12.55251503,-31.06682777
3.25279475,6.151777267,12.62384605,-31.02239418
3.26278875,6.187244415,12.61525345,-31.03217888
3.27278375,6.16927433,12.56684113,-31.09044075
3.28277875,6.18112278,12.58805847,-31.02567482
3.29277275,6.166090965,12.56603241,-31.05458641
3.30276775,6.157249451,12.56640053,-30.97401237
3.31276275,6.168269157,12.56385231,-31.00748253
3.32275775,6.170215607,12.56624985,-31.02145195
3.33275175,6.113045692,12.56197548,-30.95573997
3.34274675,6.118508339,12.62652779,-30.96685982
3.35274175,6.127169609,12.69000626,-31.01558876
3.36273575,6.125279427,12.70070457,-30.94738197
3.37273075,6.096850395,12.70458984,-30.89343071
3.38272575,6.154091835,12.74083328,-30.82978249
3.39271975,6.107299805,12.75048256,-30.78278542
3.40271475,6.088535309,12.717556,-30.91148949
3.41270975,6.152882576,12.69703865,-31.00253868
3.42270475,6.133699417,12.69528198,-31.04525185
3.43269875,6.147899628,12.81797981,-30.99731255
3.44269375,6.161231041,12.84213829,-30.9714756
3.45268875,6.095064163,12.77727318,-30.93086433
3.46268275,6.142536163,12.7280407,-30.96138573
3.47267775,6.113027573,12.71074295,-30.95578194
3.48267275,6.111811638,12.70386505,-30.96178627
3.49266675,6.123953819,12.68871117,-30.94468498
3.50266175,6.137245178,12.73331261,-30.92544365
3.51265675,6.132622719,12.74946785,-30.98756981
3.52265075,6.14750576,12.69398308,-30.97108269
3.53264575,6.123414993,12.59342957,-30.97576714
3.54264075,6.183265686,12.53566551,-30.95904732
3.55263575,6.224358559,12.61108208,-30.98453712
3.56262975,6.21451664,12.7082386,-31.02020454
3.57262475,6.242226601,12.63962173,-30.91285515
3.58261975,6.274510384,12.50172043,-30.83593178
3.59261375,6.245656013,12.5068779,-30.86912346
3.60260875,6.160169601,12.49565125,-30.84238243
3.61260375,6.111660004,12.55098724,-30.89524651
3.62259875,6.151767731,12.57556725,-30.94510078
3.63259275,6.228580475,12.55012131,-30.93218803
3.64258775,6.249067307,12.60778427,-30.95067024
3.65258275,6.199586868,12.71306419,-30.90425682
3.66257675,6.164621353,12.67413712,-30.80498314
3.672571875,6.191544533,12.62956619,-30.78786278
3.682566875,6.14447403,12.70714569,-30.79752159
3.692560875,6.136437416,12.79772377,-30.83474159
3.702555875,6.158732414,12.75857544,-30.8751049
3.712550875,6.167948723,12.72128868,-30.85005379
3.722545875,6.125030518,12.71677971,-30.74407005
3.732539875,6.07972908,12.74765396,-30.75245094
3.742534875,6.056116104,12.79358864,-30.84676933
3.752529875,6.066544533,12.80105019,-30.85249138
3.762523875,6.060933113,12.81248665,-30.86115074
3.772518875,6.066889763,12.87654305,-30.85304832
3.782513875,6.118100166,12.85674286,-30.83899498
3.792507875,6.156744957,12.87233925,-30.79018593
3.802502875,6.079367638,12.88706017,-30.76413536
3.812497875,6.135176659,12.84342766,-30.81778526
3.822491875,6.080313683,12.80249596,-30.85805321
3.832486875,6.123786926,12.778162,-30.91996574
3.842481875,6.138245583,12.81803322,-30.95409203
3.852476875,6.122569084,12.78819656,-30.85156441
3.862470875,6.163583755,12.74085426,-30.80988884
3.872465875,6.139266968,12.79303932,-30.88585472
3.882460875,6.127772331,12.77575493,-30.99901772
3.892454875,6.134576797,12.81188011,-30.96668816
3.902449875,6.110620499,12.72934341,-30.95843697
3.912444875,6.029835701,12.72221565,-31.0694294
3.922439875,6.100317001,12.74081802,-31.09559441
3.932433875,6.088993073,12.7876358,-31.12009239
3.942428875,6.115516663,12.83751869,-31.10963249
3.952423875,6.152680397,12.83572388,-31.07531548
3.962417875,6.176530838,12.74208832,-31.07965279
3.972412875,6.165122032,12.72431374,-31.06300545
3.982407875,6.208661079,12.6918354,-31.1228466
3.992401875,6.241912842,12.62257385,-30.8890934
4.002396875,6.207178116,12.7294445,-30.92460823
4.012391875,6.139175415,12.79821968,-30.96590233
4.022386875,6.085119247,12.74942589,-31.01491356
4.032380875,6.086468697,12.65923691,-31.07920647
4.042375875,6.143517494,12.65551949,-30.98809242
4.052370875,6.171161652,12.59782982,-30.85453987
4.062364875,6.12822628,12.62910271,-30.93224144
4.072359875,6.149758339,12.60758018,-30.92208672
4.082354875,6.181397438,12.59457779,-31.02508354
4.092348875,6.165099144,12.63716125,-30.99304771
4.102343875,6.226011276,12.68104553,-30.95287514
4.112338875,6.208961487,12.68865585,-31.02699089
4.122332875,6.158218384,12.64206123,-31.03714561
4.132327875,6.16759491,12.65843582,-31.01722145
4.142322875,6.183908463,12.57642365,-30.97552681
4.152317875,6.185036659,12.6349411,-31.03953743
4.162311875,6.192890167,12.62641335,-31.01479149
4.172306875,6.199994087,12.65963745,-30.89795494
4.182301875,6.203653336,12.6259861,-30.81698799
4.192295875,6.241361618,12.57646751,-30.72847939
4.202290875,6.264668465,12.55137062,-30.77941704
4.212285875,6.20156002,12.66745758,-30.7823658
4.222280875,6.12359333,12.68827248,-30.8332119
4.232274875,6.085105896,12.70828819,-30.85684395
4.242269875,6.132912636,12.71670341,-30.8724308
4.252264875,6.172204018,12.71125031,-30.92155647
4.262258875,6.136273384,12.70900917,-30.88946342
4.272253875,6.124060631,12.73056412,-30.91000938
4.282248875,6.101874352,12.75087929,-30.92515755
4.292242875,6.099871635,12.8016243,-30.98839378
4.302237875,6.120686531,12.74901962,-30.95096016
4.312232875,6.061376572,12.79004669,-30.93660545
