Time (s),X (µT),Y (µT),Z (µT)
2.853955917,8.786037445,16.10508347,-28.45840836
2.863952917,8.780769348,16.16550827,-28.50119781
2.873948917,8.682914734,16.20923233,-28.45924377
2.883944917,8.691577911,16.16411591,-28.42108154
2.893940917,8.672516823,16.22303772,-28.37951279
2.903936917,8.715526581,16.26306915,-28.3913269
2.913933917,8.733083725,16.23038483,-28.39274597
2.923929917,8.658502579,16.32715225,-28.46463776
2.933925917,8.674368858,16.3093586,-28.44032288
2.943921917,8.685248375,16.32170677,-28.41598129
2.953917917,8.653391838,16.31587601,-28.37259293
2.963914917,8.693458557,16.32079887,-28.38304901
2.973910917,8.709697723,16.37789345,-28.42837906
2.983906917,8.709679604,16.38534546,-28.40307236
2.993902917,8.698584557,16.38286972,-28.36287308
3.003898917,8.694389343,16.3717308,-28.38244247
3.013895917,8.611609459,16.34118271,-28.3589325
3.023891917,8.634944916,16.36277962,-28.41318512
3.033887917,8.666135788,16.28088951,-28.3667984
3.043883917,8.704529762,16.25974464,-28.25959778
3.053879917,8.752943039,16.23233032,-28.17567444
3.063875917,8.738318443,16.29290581,-28.27661514
3.073872917,8.741687775,16.31812668,-28.43641281
3.083868917,8.700019836,16.39170647,-28.47996902
3.093864917,8.699076653,16.42517853,-28.47257614
3.103860917,8.700784683,16.48818207,-28.48521042
3.113856917,8.717666626,16.54372025,-28.41745758
3.123853917,8.717122078,16.5452919,-28.46152115
3.133849917,8.722414017,16.48876953,-28.41949081
3.143845917,8.736124039,16.38605309,-28.39706039
3.153841917,8.757295609,16.35555267,-28.3912468
3.163837917,8.793307304,16.25502396,-28.25449371
3.173834917,8.791199684,16.27277374,-28.22877121
3.183830917,8.812923431,16.3157692,-28.29560089
3.193826917,8.744320869,16.3959465,-28.38994217
3.203822917,8.734903336,16.40244675,-28.44161606
3.213818917,8.736000061,16.31772232,-28.4643364
3.223815917,8.746049881,16.33491516,-28.54064178
3.233811917,8.702363968,16.32784462,-28.56404114
3.243807917,8.690530777,16.34067726,-28.50139236
3.253803917,8.736645699,16.24817085,-28.41941071
3.263799917,8.740764618,16.26011467,-28.3723259
3.273796917,8.715389252,16.29255104,-28.47174072
3.283792917,8.703145981,16.29761124,-28.54449463
3.293788917,8.709212303,16.34265137,-28.48981476
3.303784917,8.7722435,16.40384865,-28.46522522
3.313780917,8.712155342,16.43089485,-28.48153305
3.323777917,8.698775291,16.49003983,-28.41381454
3.333773917,8.703307152,16.46366692,-28.38861084
3.343769917,8.697916985,16.46102905,-28.46821976
3.353765917,8.686023712,16.4613266,-28.44264221
3.363761917,8.66683197,16.49240112,-28.40401077
3.373758917,8.711234093,16.50481606,-28.3760643
3.383754917,8.701843262,16.49702835,-28.37653732
3.393750917,8.70652771,16.40999603,-28.33707809
3.403746917,8.714912415,16.36135101,-28.32995224
3.413742917,8.710236549,16.32791328,-28.28565598
3.423738917,8.735333443,16.408638,-28.3700943
3.433735917,8.755192757,16.3266449,-28.35916138
3.443731917,8.784139633,16.32275009,-28.4466095
3.453727917,8.735571861,16.39878464,-28.4624939
3.463723917,8.707220078,16.34890366,-28.42369843
3.473719917,8.688310623,16.42136955,-28.47848129
3.483716917,8.676870346,16.38364792,-28.46202087
3.493712917,8.690283775,16.31677055,-28.3916893
3.503708917,8.771320343,16.25792694,-28.38481522
3.513704917,8.772279739,16.22650719,-28.38147354
3.523700917,8.760915756,16.28440475,-28.43525314
3.533697917,8.770781517,16.32956886,-28.49147415
3.543693917,8.771755219,16.32181358,-28.52404404
3.553689917,8.760362625,16.34327316,-28.46001434
3.563685917,8.743453979,16.30511665,-28.38620758
3.573681917,8.781017303,16.24075699,-28.22922897
3.583678917,8.789546967,16.25327682,-28.17925644
3.593674917,8.833346367,16.28586578,-28.23471069
3.603670917,8.852197647,16.28370094,-28.20233536
3.613666917,8.847782135,16.25264168,-28.08250809
3.623662917,8.79583168,16.24479485,-27.97369385
3.633659917,8.818356514,16.20339394,-27.93541336
3.643655917,8.807105064,16.22992706,-28.02724838
3.653647417,8.810692787,16.26082802,-28.15797043
3.663643417,8.816833496,16.27476311,-28.15113831
3.673639417,8.796902657,16.30683899,-28.17332077
3.683636417,8.81580162,16.31321716,-28.23685455
3.693632417,8.770093918,16.36670876,-28.29522705
3.703628417,8.795868874,16.31625175,-28.37937927
3.713624417,8.816839218,16.24286842,-28.43133926
3.723620417,8.788880348,16.22434044,-28.38163757
3.733616417,8.824193954,16.257164,-28.24345016
3.743613417,8.907610893,16.30355453,-28.18625259
3.753609417,8.922489166,16.37821388,-28.32400894
3.763605417,8.852548599,16.3290329,-28.35473633
3.773601417,8.792090416,16.33296013,-28.35194016
3.783597417,8.834932327,16.29108047,-28.34282684
3.793594417,8.81627655,16.36779785,-28.39189911
3.803590417,8.87812233,16.40480614,-28.36369705
3.813586417,8.879885674,16.44968033,-28.36165237
3.823582417,8.903944016,16.44424438,-28.3873024
3.833578417,8.896502495,16.37273598,-28.34473801
3.843575417,8.860282898,16.40061188,-28.35421753
3.853571417,8.829222679,16.38018608,-28.23312759
3.863567417,8.838710785,16.33425522,-28.20092392
3.873563417,8.861048698,16.35360336,-28.22875214
3.883559417,8.874109268,16.30566597,-28.24168396
3.893556417,8.870862007,16.27822495,-28.30626297
3.903552417,8.841948509,16.34157562,-28.31075668
3.913548417,8.90409565,16.40682793,-28.33824539
3.923544417,8.930559158,16.40074158,-28.33259964
3.933540417,8.918366432,16.44703865,-28.40887833
3.943537417,8.918366432,16.44703865,-28.40887833
3.953533417,8.884450912,16.5097084,-28.34267044
3.963529417,8.882996559,16.46716881,-28.34423828
3.973525417,8.895354271,16.41557884,-28.32596588
3.983521417,8.886940002,16.34674072,-28.27430725
3.993517417,8.808461189,16.2701683,-28.12972641
4.003514417,8.866499901,16.27331734,-28.17532349
4.013510417,8.909151077,16.25900841,-28.27664566
4.023506417,8.87669754,16.21082306,-28.37736511
4.033502417,8.860507965,16.15829277,-28.34479141
4.043498417,8.910218239,16.09283447,-28.31394958
4.053495417,8.932793617,16.10028267,-28.13946915
4.063491417,8.923204422,16.18881226,-27.91199875
4.073487417,8.916534424,16.27923203,-28.06162643
4.083483417,8.939328194,16.28920364,-28.15622711
4.093479417,8.909923553,16.29580688,-28.18663406
4.103476417,8.871131897,16.32509804,-28.16914368
4.113472417,8.804933548,16.34488487,-28.18282318
4.123468417,8.822202682,16.36177063,-28.20561981
4.133464417,8.857518196,16.35967827,-28.20552826
4.143460417,8.871542931,16.35956192,-28.26193619
4.153457417,8.897694588,16.39355469,-28.31644821
